trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1173,True,"{'a': 0, 'e': 0}",25,12,-108.29775953887147,"{0: 8, 1: 0, 2: 2, 3: 1, 4: 2}",1
1174,True,"{'a': 0, 'e': 0}",30,0,-227.36420599258042,"{0: 12, 1: 9, 2: 5, 3: 1, 4: 3}",0
1175,True,"{'a': 0, 'e': 0}",25,0,-148.96533490611688,"{0: 14, 1: 5, 2: 2, 3: 2, 4: 2}",0
1176,True,"{'a': 0, 'e': 0}",25,17,-14.1911556911862,"{0: 5, 1: 1, 2: 2, 3: 0, 4: 0}",1
1177,True,"{'a': 0, 'e': 0}",25,0,-137.71304670099664,"{0: 15, 1: 2, 2: 6, 3: 0, 4: 2}",0
1178,True,"{'a': 0, 'e': 0}",30,0,-189.30972777895724,"{0: 15, 1: 7, 2: 3, 3: 3, 4: 2}",0
1179,True,"{'a': 0, 'e': 0}",20,0,-124.92097086082497,"{0: 10, 1: 7, 2: 0, 3: 1, 4: 2}",0
1180,True,"{'a': 0, 'e': 0}",30,0,-107.75068696191806,"{0: 22, 1: 2, 2: 4, 3: 0, 4: 2}",0
1181,True,"{'a': 0, 'e': 0}",20,8,-16.885788860759675,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
1182,True,"{'a': 0, 'e': 0}",25,0,-146.89070253753647,"{0: 10, 1: 7, 2: 5, 3: 2, 4: 1}",0
1183,True,"{'a': 0, 'e': 0}",30,4,-174.79125476198436,"{0: 17, 1: 1, 2: 3, 3: 2, 4: 3}",1
1184,True,"{'a': 0, 'e': 0}",30,0,-104.83975415524736,"{0: 20, 1: 2, 2: 6, 3: 1, 4: 1}",0
1185,True,"{'a': 0, 'e': 0}",25,0,-108.8176416635867,"{0: 15, 1: 3, 2: 5, 3: 1, 4: 1}",0
1186,True,"{'a': 0, 'e': 0}",20,0,-80.27343880175803,"{0: 12, 1: 2, 2: 4, 3: 2, 4: 0}",0
1187,True,"{'a': 0, 'e': 0}",25,0,-146.67942447794607,"{0: 14, 1: 4, 2: 4, 3: 1, 4: 2}",0
1188,True,"{'a': 0, 'e': 0}",20,0,-107.56796127154448,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
1189,True,"{'a': 0, 'e': 0}",25,0,-57.13589174276868,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
1190,True,"{'a': 0, 'e': 0}",30,0,-218.29200377388395,"{0: 16, 1: 3, 2: 6, 3: 2, 4: 3}",0
1191,True,"{'a': 0, 'e': 0}",30,0,-109.75441166552012,"{0: 16, 1: 5, 2: 8, 3: 1, 4: 0}",0
1192,True,"{'a': 0, 'e': 0}",25,0,-168.857332693935,"{0: 9, 1: 4, 2: 10, 3: 1, 4: 1}",0
1193,True,"{'a': 0, 'e': 0}",20,0,-106.91291875667028,"{0: 13, 1: 1, 2: 2, 3: 3, 4: 1}",0
1194,True,"{'a': 0, 'e': 0}",20,0,-31.788827739310765,"{0: 13, 1: 5, 2: 2, 3: 0, 4: 0}",0
1195,True,"{'a': 0, 'e': 0}",30,0,-167.12667565409657,"{0: 13, 1: 6, 2: 9, 3: 1, 4: 1}",0
1196,True,"{'a': 0, 'e': 0}",35,0,-169.83781188293267,"{0: 25, 1: 2, 2: 3, 3: 2, 4: 3}",0
1197,True,"{'a': 0, 'e': 0}",25,10,-104.74679918378598,"{0: 9, 1: 1, 2: 3, 3: 0, 4: 2}",1
1198,True,"{'a': 0, 'e': 0}",20,0,-110.36469364787573,"{0: 10, 1: 4, 2: 4, 3: 1, 4: 1}",0
1199,True,"{'a': 0, 'e': 0}",25,0,-247.52466170405052,"{0: 13, 1: 2, 2: 3, 3: 3, 4: 4}",0
1200,True,"{'a': 0, 'e': 0}",20,0,-95.40595809173985,"{0: 12, 1: 4, 2: 2, 3: 1, 4: 1}",0
1201,True,"{'a': 0, 'e': 0}",20,0,-99.97428208600397,"{0: 8, 1: 7, 2: 4, 3: 0, 4: 1}",0
1202,True,"{'a': 0, 'e': 0}",20,0,-95.06497919150887,"{0: 9, 1: 2, 2: 9, 3: 0, 4: 0}",0
1203,True,"{'a': 0, 'e': 0}",20,0,-59.565647023329745,"{0: 11, 1: 3, 2: 6, 3: 0, 4: 0}",0
1204,True,"{'a': 0, 'e': 0}",20,0,-94.00354463814479,"{0: 9, 1: 4, 2: 6, 3: 1, 4: 0}",0
1205,True,"{'a': 0, 'e': 0}",20,0,-108.29651436813396,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
1206,True,"{'a': 0, 'e': 0}",30,0,-143.1623045131314,"{0: 20, 1: 5, 2: 2, 3: 0, 4: 3}",0
1207,True,"{'a': 0, 'e': 0}",30,21,-9.945332352439554,"{0: 6, 1: 2, 2: 1, 3: 0, 4: 0}",1
1208,True,"{'a': 0, 'e': 0}",20,0,-147.4587392746848,"{0: 11, 1: 2, 2: 3, 3: 2, 4: 2}",0
1209,True,"{'a': 0, 'e': 0}",20,0,-93.59454983820237,"{0: 9, 1: 3, 2: 7, 3: 1, 4: 0}",0
1210,True,"{'a': 0, 'e': 0}",30,0,-85.62273969766818,"{0: 22, 1: 1, 2: 5, 3: 1, 4: 1}",0
1211,True,"{'a': 0, 'e': 0}",25,0,-126.7221560381501,"{0: 15, 1: 2, 2: 5, 3: 2, 4: 1}",0
1212,True,"{'a': 0, 'e': 0}",35,14,-99.75299232587996,"{0: 13, 1: 0, 2: 6, 3: 1, 4: 1}",1
1213,True,"{'a': 0, 'e': 0}",25,0,-300.9792799396977,"{0: 11, 1: 1, 2: 6, 3: 2, 4: 5}",0
1214,True,"{'a': 0, 'e': 0}",25,0,-95.33473419228856,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
1215,True,"{'a': 0, 'e': 0}",20,0,-103.73654384551023,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
1216,True,"{'a': 0, 'e': 0}",25,11,-78.33895118536475,"{0: 9, 1: 0, 2: 3, 3: 1, 4: 1}",1
1217,True,"{'a': 0, 'e': 0}",30,0,-182.90881955261435,"{0: 15, 1: 4, 2: 8, 3: 1, 4: 2}",0
1218,True,"{'a': 0, 'e': 0}",20,0,-111.17190703435169,"{0: 11, 1: 5, 2: 2, 3: 0, 4: 2}",0
1219,True,"{'a': 0, 'e': 0}",20,0,-84.4243716558148,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
1220,True,"{'a': 0, 'e': 0}",35,0,-245.02186662028834,"{0: 18, 1: 3, 2: 9, 3: 2, 4: 3}",0
1221,True,"{'a': 0, 'e': 0}",30,0,-268.04372105028887,"{0: 13, 1: 5, 2: 6, 3: 2, 4: 4}",0
1222,True,"{'a': 0, 'e': 0}",25,0,-72.47952483531438,"{0: 17, 1: 2, 2: 4, 3: 2, 4: 0}",0
1223,True,"{'a': 0, 'e': 0}",20,0,-93.31835442872537,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
1224,True,"{'a': 0, 'e': 0}",20,0,-159.5535109988498,"{0: 9, 1: 2, 2: 6, 3: 1, 4: 2}",0
1225,True,"{'a': 0, 'e': 0}",20,0,-66.25134984227492,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
1226,True,"{'a': 0, 'e': 0}",25,0,-135.27773583657913,"{0: 13, 1: 4, 2: 5, 3: 2, 4: 1}",0
1227,True,"{'a': 0, 'e': 0}",35,0,-221.49822560144892,"{0: 19, 1: 5, 2: 6, 3: 2, 4: 3}",0
1228,True,"{'a': 0, 'e': 0}",25,0,-134.9088962435777,"{0: 14, 1: 2, 2: 6, 3: 2, 4: 1}",0
1229,True,"{'a': 0, 'e': 0}",20,0,-96.53599362479906,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
1230,True,"{'a': 0, 'e': 0}",20,0,-172.7659136291099,"{0: 7, 1: 3, 2: 6, 3: 3, 4: 1}",0
1231,True,"{'a': 0, 'e': 0}",20,0,-193.07213188869545,"{0: 12, 1: 1, 2: 2, 3: 1, 4: 4}",0
1232,True,"{'a': 0, 'e': 0}",20,0,-104.95548531267066,"{0: 11, 1: 1, 2: 7, 3: 0, 4: 1}",0
1233,True,"{'a': 0, 'e': 0}",30,0,-149.71728879551713,"{0: 19, 1: 2, 2: 6, 3: 1, 4: 2}",0
1234,True,"{'a': 0, 'e': 0}",25,0,-79.66179210617766,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
1235,True,"{'a': 0, 'e': 0}",20,2,-83.9601560095704,"{0: 10, 1: 2, 2: 5, 3: 0, 4: 1}",1
1236,True,"{'a': 0, 'e': 0}",25,0,-151.25030604656277,"{0: 9, 1: 6, 2: 9, 3: 0, 4: 1}",0
1237,True,"{'a': 0, 'e': 0}",25,0,-197.04070081468922,"{0: 11, 1: 1, 2: 8, 3: 4, 4: 1}",0
1238,True,"{'a': 0, 'e': 0}",20,0,-51.419153345415445,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
1239,True,"{'a': 0, 'e': 0}",25,0,-142.2822582575998,"{0: 14, 1: 4, 2: 4, 3: 1, 4: 2}",0
1240,True,"{'a': 0, 'e': 0}",25,0,-246.92660704776185,"{0: 13, 1: 0, 2: 6, 3: 2, 4: 4}",0
1241,True,"{'a': 0, 'e': 0}",35,0,-168.53564987811416,"{0: 20, 1: 4, 2: 8, 3: 2, 4: 1}",0
1242,True,"{'a': 0, 'e': 0}",30,8,-91.48741062868237,"{0: 12, 1: 1, 2: 8, 3: 1, 4: 0}",1
1243,True,"{'a': 0, 'e': 0}",20,0,-75.18733760857005,"{0: 12, 1: 2, 2: 4, 3: 2, 4: 0}",0
1244,True,"{'a': 0, 'e': 0}",20,0,-23.8962574839375,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
1245,True,"{'a': 0, 'e': 0}",25,0,-161.55323155974415,"{0: 13, 1: 2, 2: 7, 3: 1, 4: 2}",0
1246,True,"{'a': 0, 'e': 0}",20,0,-37.302730710602816,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
1247,True,"{'a': 0, 'e': 0}",20,0,-142.1395720938252,"{0: 11, 1: 1, 2: 5, 3: 1, 4: 2}",0
1248,True,"{'a': 0, 'e': 0}",20,0,-110.26195893637016,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
1249,True,"{'a': 0, 'e': 0}",25,0,-186.19896845985238,"{0: 11, 1: 2, 2: 9, 3: 1, 4: 2}",0
1250,True,"{'a': 0, 'e': 0}",30,0,-173.65248118124137,"{0: 19, 1: 1, 2: 7, 3: 0, 4: 3}",0
1251,True,"{'a': 0, 'e': 0}",20,0,-128.9629371245637,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
1252,True,"{'a': 0, 'e': 0}",25,0,-143.8842178333266,"{0: 16, 1: 4, 2: 2, 3: 0, 4: 3}",0
1253,True,"{'a': 0, 'e': 0}",30,0,-78.40176483353858,"{0: 20, 1: 3, 2: 5, 3: 2, 4: 0}",0
1254,True,"{'a': 0, 'e': 0}",25,0,-167.65240900227153,"{0: 15, 1: 1, 2: 6, 3: 0, 4: 3}",0
1255,True,"{'a': 0, 'e': 0}",25,0,-127.02648495300096,"{0: 14, 1: 7, 2: 1, 3: 1, 4: 2}",0
1256,True,"{'a': 0, 'e': 0}",20,0,-218.7313832321472,"{0: 8, 1: 3, 2: 5, 3: 0, 4: 4}",0
1257,True,"{'a': 0, 'e': 0}",20,0,-106.94995146531825,"{0: 12, 1: 4, 2: 2, 3: 0, 4: 2}",0
1258,True,"{'a': 0, 'e': 0}",25,0,-157.51461472919937,"{0: 13, 1: 2, 2: 6, 3: 3, 4: 1}",0
1259,True,"{'a': 0, 'e': 0}",20,0,-108.16158619935226,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
1260,True,"{'a': 0, 'e': 0}",25,0,-191.90697340770612,"{0: 13, 1: 2, 2: 6, 3: 1, 4: 3}",0
1261,True,"{'a': 0, 'e': 0}",30,0,-133.9488582175857,"{0: 18, 1: 4, 2: 5, 3: 2, 4: 1}",0
1262,True,"{'a': 0, 'e': 0}",25,0,-157.68758023566411,"{0: 13, 1: 1, 2: 9, 3: 0, 4: 2}",0
1263,True,"{'a': 0, 'e': 0}",20,0,-175.89185176077658,"{0: 9, 1: 3, 2: 5, 3: 0, 4: 3}",0
1264,True,"{'a': 0, 'e': 0}",30,0,-255.5174600646996,"{0: 14, 1: 3, 2: 8, 3: 1, 4: 4}",0
1265,True,"{'a': 0, 'e': 0}",25,0,-162.75549971375318,"{0: 13, 1: 3, 2: 6, 3: 1, 4: 2}",0
1266,True,"{'a': 0, 'e': 0}",25,0,-189.49173151126178,"{0: 12, 1: 3, 2: 7, 3: 0, 4: 3}",0
1267,True,"{'a': 0, 'e': 0}",20,0,-57.32527922835888,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
1268,True,"{'a': 0, 'e': 0}",20,0,-3.563055308543383,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
1269,True,"{'a': 0, 'e': 0}",25,0,-177.05852185332952,"{0: 12, 1: 5, 2: 5, 3: 0, 4: 3}",0
1270,True,"{'a': 0, 'e': 0}",25,0,-196.72254220927192,"{0: 13, 1: 2, 2: 6, 3: 1, 4: 3}",0
1271,True,"{'a': 0, 'e': 0}",30,0,-99.00641246527204,"{0: 19, 1: 2, 2: 8, 3: 0, 4: 1}",0
1272,True,"{'a': 0, 'e': 0}",30,6,-98.414713113794,"{0: 13, 1: 6, 2: 3, 3: 1, 4: 1}",1
1273,True,"{'a': 0, 'e': 0}",35,0,-206.92985162172224,"{0: 21, 1: 2, 2: 9, 3: 0, 4: 3}",0
1274,True,"{'a': 0, 'e': 0}",25,0,-205.14353881574144,"{0: 13, 1: 4, 2: 4, 3: 0, 4: 4}",0
1275,True,"{'a': 0, 'e': 0}",25,0,-164.95543748918658,"{0: 18, 1: 0, 2: 3, 3: 0, 4: 4}",0
1276,True,"{'a': 0, 'e': 0}",30,16,-57.08479306163864,"{0: 10, 1: 1, 2: 1, 3: 1, 4: 1}",1
1277,True,"{'a': 0, 'e': 0}",20,0,-51.07909256552293,"{0: 12, 1: 4, 2: 3, 3: 1, 4: 0}",0
1278,True,"{'a': 0, 'e': 0}",20,0,-75.9236255750484,"{0: 9, 1: 7, 2: 3, 3: 1, 4: 0}",0
1279,True,"{'a': 0, 'e': 0}",20,0,-95.90808900349394,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
1280,True,"{'a': 0, 'e': 0}",35,0,-283.22939520303265,"{0: 16, 1: 7, 2: 5, 3: 3, 4: 4}",0
1281,True,"{'a': 0, 'e': 0}",20,0,-56.6708205281822,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
1282,True,"{'a': 0, 'e': 0}",20,0,-55.56778127624217,"{0: 12, 1: 5, 2: 2, 3: 1, 4: 0}",0
1283,True,"{'a': 0, 'e': 0}",20,4,-29.332930626086522,"{0: 11, 1: 1, 2: 4, 3: 0, 4: 0}",1
1284,True,"{'a': 0, 'e': 0}",20,0,-97.76259877966235,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
1285,True,"{'a': 0, 'e': 0}",25,0,-199.28836741357736,"{0: 14, 1: 3, 2: 4, 3: 0, 4: 4}",0
1286,True,"{'a': 0, 'e': 0}",20,0,-109.28246048392626,"{0: 10, 1: 3, 2: 5, 3: 1, 4: 1}",0
1287,True,"{'a': 0, 'e': 0}",20,0,-138.08396206754557,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",0
1288,True,"{'a': 0, 'e': 0}",25,0,-111.46981354422049,"{0: 14, 1: 3, 2: 7, 3: 0, 4: 1}",0
1289,True,"{'a': 0, 'e': 0}",25,0,-191.34258889381184,"{0: 10, 1: 5, 2: 6, 3: 2, 4: 2}",0
1290,True,"{'a': 0, 'e': 0}",25,0,-208.8838681483504,"{0: 10, 1: 3, 2: 9, 3: 0, 4: 3}",0
1291,True,"{'a': 0, 'e': 0}",25,0,-159.58013179178874,"{0: 12, 1: 4, 2: 7, 3: 0, 4: 2}",0
1292,True,"{'a': 0, 'e': 0}",20,0,-134.2123395010604,"{0: 12, 1: 0, 2: 5, 3: 1, 4: 2}",0
1293,True,"{'a': 0, 'e': 0}",25,0,-224.5114379287019,"{0: 11, 1: 1, 2: 7, 3: 4, 4: 2}",0
1294,True,"{'a': 0, 'e': 0}",25,0,-98.91664262848448,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 1}",0
1295,True,"{'a': 0, 'e': 0}",20,0,-235.61372620949135,"{0: 11, 1: 1, 2: 2, 3: 1, 4: 5}",0
1296,True,"{'a': 0, 'e': 0}",25,0,-111.13855526444057,"{0: 13, 1: 1, 2: 10, 3: 1, 4: 0}",0
1297,True,"{'a': 0, 'e': 0}",30,2,-86.12548740568933,"{0: 18, 1: 3, 2: 5, 3: 2, 4: 0}",1
1298,True,"{'a': 0, 'e': 0}",30,0,-115.42161235283183,"{0: 15, 1: 5, 2: 9, 3: 1, 4: 0}",0
1299,True,"{'a': 0, 'e': 0}",20,0,-55.14819477267034,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
1300,True,"{'a': 0, 'e': 0}",20,0,-154.8135483580459,"{0: 12, 1: 2, 2: 2, 3: 1, 4: 3}",0
1301,True,"{'a': 0, 'e': 0}",25,0,-106.99699369472916,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 2}",0
1302,True,"{'a': 0, 'e': 0}",25,0,-132.97697585084012,"{0: 13, 1: 0, 2: 9, 3: 3, 4: 0}",0
1303,True,"{'a': 0, 'e': 0}",20,0,-175.79738421887944,"{0: 9, 1: 2, 2: 6, 3: 0, 4: 3}",0
1304,True,"{'a': 0, 'e': 0}",25,0,-220.3128908877189,"{0: 12, 1: 3, 2: 6, 3: 0, 4: 4}",0
1305,True,"{'a': 0, 'e': 0}",20,0,-109.94421261941966,"{0: 9, 1: 6, 2: 3, 3: 1, 4: 1}",0
1306,True,"{'a': 0, 'e': 0}",25,0,-74.34789252590683,"{0: 15, 1: 3, 2: 6, 3: 1, 4: 0}",0
1307,True,"{'a': 0, 'e': 0}",25,0,-157.0391954846737,"{0: 16, 1: 2, 2: 3, 3: 1, 4: 3}",0
1308,True,"{'a': 0, 'e': 0}",20,0,-122.20194918996833,"{0: 13, 1: 3, 2: 0, 3: 2, 4: 2}",0
1309,True,"{'a': 0, 'e': 0}",20,0,-158.63941689680698,"{0: 8, 1: 2, 2: 8, 3: 0, 4: 2}",0
1310,True,"{'a': 0, 'e': 0}",20,0,-82.67468744415922,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
1311,True,"{'a': 0, 'e': 0}",30,0,-117.53407389247683,"{0: 18, 1: 5, 2: 5, 3: 1, 4: 1}",0
1312,True,"{'a': 0, 'e': 0}",20,0,-97.59348080079384,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
1313,True,"{'a': 0, 'e': 0}",25,0,-156.31271478723724,"{0: 12, 1: 3, 2: 7, 3: 2, 4: 1}",0
1314,True,"{'a': 0, 'e': 0}",25,0,-129.5758702942273,"{0: 11, 1: 5, 2: 8, 3: 0, 4: 1}",0
1315,True,"{'a': 0, 'e': 0}",20,0,-77.060955117043,"{0: 10, 1: 3, 2: 7, 3: 0, 4: 0}",0
1316,True,"{'a': 0, 'e': 0}",20,0,-159.3147907230865,"{0: 12, 1: 2, 2: 2, 3: 1, 4: 3}",0
1317,True,"{'a': 0, 'e': 0}",30,0,-109.8689593606191,"{0: 16, 1: 3, 2: 10, 3: 1, 4: 0}",0
1318,True,"{'a': 0, 'e': 0}",20,0,-13.042074219245562,"{0: 17, 1: 2, 2: 0, 3: 1, 4: 0}",0
1319,True,"{'a': 0, 'e': 0}",20,0,-163.45624936302292,"{0: 7, 1: 5, 2: 5, 3: 1, 4: 2}",0
1320,True,"{'a': 0, 'e': 0}",30,0,-120.49115898728394,"{0: 15, 1: 5, 2: 9, 3: 1, 4: 0}",0
1321,True,"{'a': 0, 'e': 0}",20,0,-79.95559051147622,"{0: 11, 1: 3, 2: 4, 3: 2, 4: 0}",0
1322,True,"{'a': 0, 'e': 0}",20,0,-150.3218313568497,"{0: 10, 1: 2, 2: 5, 3: 1, 4: 2}",0
1323,True,"{'a': 0, 'e': 0}",30,11,-104.90395436514379,"{0: 14, 1: 0, 2: 1, 3: 2, 4: 2}",1
1324,True,"{'a': 0, 'e': 0}",20,0,-142.67473626777434,"{0: 12, 1: 1, 2: 3, 3: 2, 4: 2}",0
1325,True,"{'a': 0, 'e': 0}",25,0,-92.57882329718366,"{0: 13, 1: 3, 2: 9, 3: 0, 4: 0}",0
1326,True,"{'a': 0, 'e': 0}",30,0,-113.87742839036729,"{0: 17, 1: 3, 2: 8, 3: 2, 4: 0}",0
1327,True,"{'a': 0, 'e': 0}",20,0,-92.84165498503633,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
1328,True,"{'a': 0, 'e': 0}",20,0,-55.81476737386561,"{0: 14, 1: 4, 2: 1, 3: 0, 4: 1}",0
1329,True,"{'a': 0, 'e': 0}",30,0,-189.27706547717696,"{0: 12, 1: 7, 2: 9, 3: 0, 4: 2}",0
1330,True,"{'a': 0, 'e': 0}",20,0,-157.51552838980774,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 3}",0
1331,True,"{'a': 0, 'e': 0}",20,0,-88.55790474344396,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
1332,True,"{'a': 0, 'e': 0}",25,0,-111.18091583093096,"{0: 15, 1: 1, 2: 8, 3: 0, 4: 1}",0
1333,True,"{'a': 0, 'e': 0}",20,0,-115.94940232815655,"{0: 15, 1: 0, 2: 1, 3: 2, 4: 2}",0
1334,True,"{'a': 0, 'e': 0}",30,0,-142.08587461631882,"{0: 18, 1: 5, 2: 4, 3: 1, 4: 2}",0
1335,True,"{'a': 0, 'e': 0}",25,0,-195.46172814644078,"{0: 14, 1: 3, 2: 4, 3: 0, 4: 4}",0
1336,True,"{'a': 0, 'e': 0}",20,0,-31.36348805950191,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
1337,True,"{'a': 0, 'e': 0}",20,0,-113.51482530624375,"{0: 11, 1: 3, 2: 3, 3: 2, 4: 1}",0
1338,True,"{'a': 0, 'e': 0}",25,0,-242.49464248062287,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 5}",0
1339,True,"{'a': 0, 'e': 0}",20,9,-26.002128347753942,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1340,True,"{'a': 0, 'e': 0}",25,0,-156.85804016210258,"{0: 16, 1: 1, 2: 5, 3: 0, 4: 3}",0
1341,True,"{'a': 0, 'e': 0}",30,0,-211.5669993301067,"{0: 17, 1: 5, 2: 4, 3: 0, 4: 4}",0
1342,True,"{'a': 0, 'e': 0}",20,0,-141.04834465898955,"{0: 10, 1: 2, 2: 6, 3: 0, 4: 2}",0
1343,True,"{'a': 0, 'e': 0}",30,6,-75.08160834272262,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 1}",1
1344,True,"{'a': 0, 'e': 0}",25,0,-89.94441965026306,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
1345,True,"{'a': 0, 'e': 0}",20,0,-103.171160558003,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
1346,True,"{'a': 0, 'e': 0}",20,0,-169.9207399883119,"{0: 8, 1: 3, 2: 6, 3: 1, 4: 2}",0
1347,True,"{'a': 0, 'e': 0}",30,0,-80.45987439328009,"{0: 18, 1: 2, 2: 10, 3: 0, 4: 0}",0
1348,True,"{'a': 0, 'e': 0}",20,0,-84.54382035118405,"{0: 10, 1: 6, 2: 3, 3: 0, 4: 1}",0
1349,True,"{'a': 0, 'e': 0}",20,16,6.49324108383217,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1350,True,"{'a': 0, 'e': 0}",30,0,-191.08226719765082,"{0: 17, 1: 6, 2: 3, 3: 1, 4: 3}",0
1351,True,"{'a': 0, 'e': 0}",20,0,-118.36490058572672,"{0: 9, 1: 4, 2: 5, 3: 1, 4: 1}",0
1352,True,"{'a': 0, 'e': 0}",30,0,-141.41973151587385,"{0: 22, 1: 3, 2: 1, 3: 1, 4: 3}",0
1353,True,"{'a': 0, 'e': 0}",20,5,-51.38253581475993,"{0: 10, 1: 1, 2: 2, 3: 2, 4: 0}",1
1354,True,"{'a': 0, 'e': 0}",25,0,-138.4405813608741,"{0: 17, 1: 0, 2: 4, 3: 2, 4: 2}",0
1355,True,"{'a': 0, 'e': 0}",35,0,-164.17284157437496,"{0: 14, 1: 8, 2: 12, 3: 1, 4: 0}",0
1356,True,"{'a': 0, 'e': 0}",25,14,-44.65501192470525,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 1}",1
1357,True,"{'a': 0, 'e': 0}",20,7,-119.49381510144431,"{0: 6, 1: 1, 2: 4, 3: 0, 4: 2}",1
1358,True,"{'a': 0, 'e': 0}",20,0,-119.03839476619814,"{0: 9, 1: 4, 2: 5, 3: 1, 4: 1}",0
1359,True,"{'a': 0, 'e': 0}",30,0,-146.17457586216798,"{0: 19, 1: 3, 2: 5, 3: 1, 4: 2}",0
1360,True,"{'a': 0, 'e': 0}",20,0,-129.63576045131427,"{0: 10, 1: 0, 2: 8, 3: 1, 4: 1}",0
1361,True,"{'a': 0, 'e': 0}",25,0,-105.36134526741385,"{0: 15, 1: 2, 2: 7, 3: 0, 4: 1}",0
1362,True,"{'a': 0, 'e': 0}",25,0,-55.41090340615012,"{0: 16, 1: 5, 2: 3, 3: 1, 4: 0}",0
1363,True,"{'a': 0, 'e': 0}",20,0,-78.35270907111193,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
1364,True,"{'a': 0, 'e': 0}",20,0,-68.24146088500723,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
1365,True,"{'a': 0, 'e': 0}",20,0,-123.55907332513505,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 2}",0
1366,True,"{'a': 0, 'e': 0}",20,0,-54.56179221438413,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
1367,True,"{'a': 0, 'e': 0}",25,0,-140.73313348695703,"{0: 16, 1: 2, 2: 3, 3: 2, 4: 2}",0
1368,True,"{'a': 0, 'e': 0}",20,0,-141.45053618147904,"{0: 9, 1: 4, 2: 5, 3: 0, 4: 2}",0
1369,True,"{'a': 0, 'e': 0}",20,0,-102.86925028407457,"{0: 12, 1: 1, 2: 3, 3: 4, 4: 0}",0
1370,True,"{'a': 0, 'e': 0}",20,0,-156.63302333949775,"{0: 10, 1: 3, 2: 3, 3: 2, 4: 2}",0
1371,True,"{'a': 0, 'e': 0}",20,0,-61.32877467962757,"{0: 11, 1: 3, 2: 6, 3: 0, 4: 0}",0
1372,True,"{'a': 0, 'e': 0}",30,0,-151.8029046420304,"{0: 16, 1: 5, 2: 6, 3: 2, 4: 1}",0
1373,True,"{'a': 0, 'e': 0}",20,0,-133.4231886516949,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
1374,True,"{'a': 0, 'e': 0}",20,0,-123.24906378723067,"{0: 9, 1: 3, 2: 6, 3: 1, 4: 1}",0
1375,True,"{'a': 0, 'e': 0}",20,0,-85.3929515444029,"{0: 10, 1: 3, 2: 6, 3: 1, 4: 0}",0
1376,True,"{'a': 0, 'e': 0}",20,0,-212.12927329690567,"{0: 9, 1: 2, 2: 3, 3: 3, 4: 3}",0
1377,True,"{'a': 0, 'e': 0}",25,0,-102.52640628349556,"{0: 15, 1: 2, 2: 5, 3: 3, 4: 0}",0
